"CoverageClass","MetadataKinds","DefName","Label","ModName","PackageId","BaseCost","BuildingCount","TerrainCount","Terrains","RecipeCount","SurgeryCount","Recipes","NonBuildingThingCount","NonBuildingThings","RequiredAnalyzedCount","RequiredAnalyzed","Techprint","ResearchModCount","ResearchModTypes","PrerequisiteCount","Prerequisites"
"ThematicMetadata","OtherRecipe;NonBuildingThing","I_SanguophageImplants","Sanguophage implants","Integrated Implants","lts.I","2000","0","0","","5","0","Make_DeathrestApparatus;Make_DeathrestCapacitor;Make_HemoFangs;Make_HemogenicActivator;Make_HemogenicMicrocompressor","5","DeathrestApparatus;DeathrestCapacitor;HemoFangs;HemogenicActivator;HemogenicMicrocompressor","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","I_ShoulderTurrets","Implanted turrets","Integrated Implants","lts.I","1200","0","0","","5","0","Make_LTS_ShoulderBeamTurret;Make_LTS_ShoulderChargeTurret;Make_LTS_ShoulderMortar;Make_LTS_ShoulderRocketPod;Make_LTS_ShoulderTurret","5","LTS_ShoulderBeamTurret;LTS_ShoulderChargeTurret;LTS_ShoulderMortar;LTS_ShoulderRocketPod;LTS_ShoulderTurret","0","","Techprint_I_ShoulderTurrets","0","","1","MicroelectronicsBasics"
"ThematicMetadata","OtherRecipe;NonBuildingThing","I_SkillChipPort","Skill chips","Integrated Implants","lts.I","3000","0","0","","13","0","Make_LTS_SkillChipPort;Make_LTS_SpacerSkillChip_Animals;Make_LTS_SpacerSkillChip_Artistic;Make_LTS_SpacerSkillChip_Construction;Make_LTS_SpacerSkillChip_Cooking;Make_LTS_SpacerSkillChip_Crafting;Make_LTS_SpacerSkillChip_Intellectual;Make_LTS_SpacerSkillChip_Medicine;Make_LTS_SpacerSkillChip_Melee;Make_LTS_SpacerSkillChip_Mining;Make_LTS_SpacerSkillChip_Plants;Make_LTS_SpacerSkillChip_Shooting;Make_LTS_SpacerSkillChip_Social","13","LTS_SkillChipPort;LTS_SpacerSkillChip_Animals;LTS_SpacerSkillChip_Artistic;LTS_SpacerSkillChip_Construction;LTS_SpacerSkillChip_Cooking;LTS_SpacerSkillChip_Crafting;LTS_SpacerSkillChip_Intellectual;LTS_SpacerSkillChip_Medicine;LTS_SpacerSkillChip_Melee;LTS_SpacerSkillChip_Mining;LTS_SpacerSkillChip_Plants;LTS_SpacerSkillChip_Shooting;LTS_SpacerSkillChip_Social","0","","","0","","1","Fabrication"
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","I_SubdermalArmour","Subdermal armour","Integrated Implants","lts.I","6000","0","0","","2","0","Make_LTS_PrestigeSubdermalArmour;Make_LTS_SubdermalArmour","2","LTS_PrestigeSubdermalArmour;LTS_SubdermalArmour","0","","Techprint_I_SubdermalArmour","0","","2","ReconArmor;SkinHardening"
"ThematicMetadata","OtherRecipe;NonBuildingThing","I_TelecommunicationImplants","Telecommunication implants","Integrated Implants","lts.I","1200","0","0","","2","0","Make_LTS_CommsImplant;Make_LTS_Neurostreamer","2","LTS_CommsImplant;LTS_Neurostreamer","0","","","0","","1","MicroelectronicsBasics"
"ThematicMetadata","OtherRecipe;NonBuildingThing","LTS_AdvancedGhoulEnhancements","Advanced ghoul enhancements","Integrated Implants","lts.I","0","0","0","","6","0","Make_DeadlifeVenomClaw;Make_GhoulBioferriteExtractor;Make_GhoulMetabolicEngine;Make_GhoulPowerPlating;Make_NerveShredderClaw;Make_StalkerSkull","6","DeadlifeVenomClaw;GhoulBioferriteExtractor;GhoulMetabolicEngine;GhoulPowerPlating;NerveShredderClaw;StalkerSkull","0","","","0","","1","GhoulEnhancements"
"ThematicMetadata","OtherRecipe;NonBuildingThing","LTS_BionicFaceplates","Bionic faceplates","Integrated Implants","lts.I","2000","0","0","","1","0","Make_LTS_FaceplateArachnid","1","LTS_FaceplateArachnid","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing","LTS_EmergencyImplants","Emergency implants","Integrated Implants","lts.I","1000","0","0","","3","0","Make_LTS_EmergencyShield;Make_LTS_EmergencyVacseal;Make_LTS_FireSupressionSystem","3","LTS_EmergencyShield;LTS_EmergencyVacseal;LTS_FireSupressionSystem","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing","LTS_FieldManipulationImplants","Field manipulation implants","Integrated Implants","lts.I","4000","0","0","","2","0","Make_LTS_ShieldImplant;Make_LTS_StealthSystem","2","LTS_ShieldImplant;LTS_StealthSystem","0","","","0","","0",""
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","LTS_ModularBionicWeaponryUltra","Ultratech bionic modules","Integrated Implants","lts.I","6000","0","0","","6","0","Make_LTS_ModuleArm_Fletcher;Make_LTS_ModuleArm_LaserArmBlade;Make_LTS_ModuleArm_Monowire;Make_LTS_ModuleArm_PlasmaClaw;Make_LTS_ModuleArm_ZeusKnuckles;Make_LTS_ModuleLeg_GravKick","6","LTS_ModuleArm_Fletcher;LTS_ModuleArm_LaserArmBlade;LTS_ModuleArm_Monowire;LTS_ModuleArm_PlasmaClaw;LTS_ModuleArm_ZeusKnuckles;LTS_ModuleLeg_GravKick","0","","Techprint_LTS_ModularBionicWeaponryUltra","0","","1","LTS_ModularBionics"
"ThematicMetadata","OtherRecipe;NonBuildingThing","MetalhorrorSymbiont","Metalhorror symbiosis","Integrated Implants","lts.I","0","0","0","","1","0","Make_MetalhorrorSymbiont","1","MetalhorrorSymbiont","0","","","0","","1","DisruptorFlares"
"ThematicMetadata","SurgeryRecipe","NullificationLobotomy","Nullification lobotomy","Integrated Implants","lts.I","0","0","0","","1","1","NullificationLobotomy","0","","0","","","0","","1","BioferriteShaping"
"ThematicMetadata","OtherRecipe;NonBuildingThing","PsychicAgonizer","Psychic agonizer","Integrated Implants","lts.I","0","0","0","","1","0","Make_PsychicAgonizer","1","PsychicAgonizer","0","","","0","","1","DisruptorFlares"
"ThematicMetadata","OtherRecipe;NonBuildingThing","PsychicBeguiler","Psychic beguiler","Integrated Implants","lts.I","0","0","0","","1","0","Make_PsychicBeguiler","1","PsychicBeguiler","0","","","0","","1","BioferriteShaping"
"ThematicMetadata","OtherRecipe;NonBuildingThing","PsychicSustainer","Occultist implants","Integrated Implants","lts.I","0","0","0","","3","0","Make_LTS_PsychicReaper;Make_LTS_Voidlink;Make_PsychicSustainer","3","LTS_PsychicReaper;LTS_Voidlink;PsychicSustainer","0","","","0","","1","BioferriteShaping"
"ThematicMetadata","OtherRecipe;NonBuildingThing","SlayersCollar","Slayer's collar","Integrated Implants","lts.I","0","0","0","","1","0","Make_SlayersCollar","1","SlayersCollar","0","","","0","","1","BioferriteShaping"
"ThematicMetadata","SurgeryRecipe","StalkerizingSurgery","Emacification surgery","Integrated Implants","lts.I","0","0","0","","1","1","StalkerizingSurgery","0","","0","","","0","","1","BioferriteShaping"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AT_AddictionPharmacology","Basic addiction pharmacology","Medical Expansion - Addiction Treatment","onofre150.me.addictions","1500","0","0","","1","0","AT_Make_AlcoholTreatment","1","AT_AlcoholTreatment","0","","","0","","1","DrugProduction"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Research_AdvMolecularVirology","Advanced molecular virology","Medical Expansion - Vaccines","onofre150.me.vaccines","3000","0","0","","30","0","Make_NanoVaccine_Flu;Make_NanoVaccine_Flu_x10;Make_NanoVaccine_Flu_x5;Make_NanoVaccine_GutWorms;Make_NanoVaccine_GutWorms_x10;Make_NanoVaccine_GutWorms_x5;Make_NanoVaccine_Infection;Make_NanoVaccine_Infection_x10;Make_NanoVaccine_Infection_x5;Make_NanoVaccine_LungRot;Make_NanoVaccine_LungRot_x10;Make_NanoVaccine_LungRot_x5;Make_NanoVaccine_Malaria;Make_NanoVaccine_Malaria_x10;Make_NanoVaccine_Malaria_x5;Make_NanoVaccine_MuscleParasites;Make_NanoVaccine_MuscleParasites_x10;Make_NanoVaccine_MuscleParasites_x5;Make_NanoVaccine_Necroa;Make_NanoVaccine_Necroa_x10;Make_NanoVaccine_Necroa_x5;Make_NanoVaccine_Plague;Make_NanoVaccine_Plague_x10;Make_NanoVaccine_Plague_x5;Make_NanoVaccine_Scaria;Make_NanoVaccine_Scaria_x10;Make_NanoVaccine_Scaria_x5;Make_NanoVaccine_SleepingSickness;Make_NanoVaccine_SleepingSickness_x10;Make_NanoVaccine_SleepingSickness_x5","10","NanoVaccine_Flu;NanoVaccine_GutWorms;NanoVaccine_Infection;NanoVaccine_LungRot;NanoVaccine_Malaria;NanoVaccine_MuscleParasites;NanoVaccine_Necroa;NanoVaccine_Plague;NanoVaccine_Scaria;NanoVaccine_SleepingSickness","0","","","0","","2","Research_AggressiveViral;Research_TropicalPathogens"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Research_AggressiveViral","Aggressive viral pathogens","Medical Expansion - Vaccines","onofre150.me.vaccines","1800","0","0","","3","0","Make_Vaccine_Scaria;Make_Vaccine_Scaria_x10;Make_Vaccine_Scaria_x5","1","Vaccine_Scaria","0","","","0","","1","Research_BasicImmunology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Research_AnimalImmunology","Animal immunology","Medical Expansion - Vaccines","onofre150.me.vaccines","800","0","0","","9","0","Make_AnimalVaccine_Flu;Make_AnimalVaccine_Flu_x10;Make_AnimalVaccine_Flu_x5;Make_AnimalVaccine_Plague;Make_AnimalVaccine_Plague_x10;Make_AnimalVaccine_Plague_x5;Make_AnimalVaccine_Scaria;Make_AnimalVaccine_Scaria_x10;Make_AnimalVaccine_Scaria_x5","3","AnimalVaccine_Flu;AnimalVaccine_Plague;AnimalVaccine_Scaria","0","","","0","","1","Research_BasicImmunology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Research_MechaniteBiology","Mechanite biology","Medical Expansion - Vaccines","onofre150.me.vaccines","3500","0","0","","20","0","Make_MechaniteStabilizer_Fibrous;Make_MechaniteStabilizer_Sensory;Make_NanoNeutralizer_FibrousMechanites;Make_NanoNeutralizer_FibrousMechanites_x10;Make_NanoNeutralizer_FibrousMechanites_x5;Make_NanoNeutralizer_MetalhorrorImplant;Make_NanoNeutralizer_MetalhorrorImplant_x10;Make_NanoNeutralizer_MetalhorrorImplant_x5;Make_NanoNeutralizer_SensoryMechanites;Make_NanoNeutralizer_SensoryMechanites_x10;Make_NanoNeutralizer_SensoryMechanites_x5;Make_NanoVaccine_FibrousMechanites;Make_NanoVaccine_FibrousMechanites_x10;Make_NanoVaccine_FibrousMechanites_x5;Make_NanoVaccine_MetalhorrorImplant;Make_NanoVaccine_MetalhorrorImplant_x10;Make_NanoVaccine_MetalhorrorImplant_x5;Make_NanoVaccine_SensoryMechanites;Make_NanoVaccine_SensoryMechanites_x10;Make_NanoVaccine_SensoryMechanites_x5","8","MEV_MechaniteStabilizer_Fibrous;MEV_MechaniteStabilizer_Sensory;NanoNeutralizer_FibrousMechanites;NanoNeutralizer_MetalhorrorImplant;NanoNeutralizer_SensoryMechanites;NanoVaccine_FibrousMechanites;NanoVaccine_MetalhorrorImplant;NanoVaccine_SensoryMechanites","0","","","0","","1","Research_AdvMolecularVirology"
"ThematicMetadata","OtherRecipe;NonBuildingThing","Research_TropicalPathogens","Tropical pathogens","Medical Expansion - Vaccines","onofre150.me.vaccines","1000","0","0","","3","0","Make_Vaccine_Malaria;Make_Vaccine_Malaria_x10;Make_Vaccine_Malaria_x5","1","Vaccine_Malaria","0","","","0","","1","Research_BasicImmunology"
"GenericFallbackOnly","","AC_ArtisanalFermentation","Artisanal fermentation","Alpha Crafts","sarg.alphacrafts","250","0","0","","0","0","","0","","0","","","0","","1","AC_VinegarBrewing"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AC_ComplexArtisanalCrafting","Complex artisanal crafting","Alpha Crafts","sarg.alphacrafts","300","0","0","","11","0","AC_BrewFlavouredKombucha;AC_InfuseMayonnaise;AC_MakeBlackMayonnaise;AC_MakeMayonnaise;AC_MakeSaltedCaramel;AC_MakeSoap;AC_MakeSourCream;AC_PickleEggs;AC_PickleVegetables;AC_PourCandles;AC_PrepareChutney","11","AC_BlackMayonnaise;AC_Chutney;AC_FlavouredKombucha;AC_InfusedMayonnaise;AC_Mayonnaise;AC_PickledEggs;AC_Pickles;AC_SaltedCaramel;AC_ScentedCandle;AC_Soap;AC_SourCream","0","","","0","","1","AC_MiscellaneousArtisanalCrafting"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AM_HeavyMechtech","Goliath","Alpha Mechs","sarg.alphamechs","1500","0","0","","1","0","AM_GoliathRecipe","1","AM_Goliath","0","","","0","","1","HighMechtech"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AM_StandardMechtech","Sagittarius","Alpha Mechs","sarg.alphamechs","1000","0","0","","2","0","AM_Gestate_Sanguinarius;AM_Mech_SagittariusRecipe","2","AM_Mech_Sagittarius;AM_Mech_Sanguinarius","0","","","0","","1","StandardMechtech"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AM_UltraHeavyMechtech","Siegebreaker","Alpha Mechs","sarg.alphamechs","3000","0","0","","2","0","AM_SiegebreakerRecipe;AM_StarfireRecipe","2","AM_Siegebreaker;AM_Starfire","0","","","0","","1","UltraMechtech"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AM_WorkerStandardMechtech","Daggersnout","Alpha Mechs","sarg.alphamechs","500","0","0","","3","0","AM_DaggersnoutRecipe;AM_Gestate_Angler;AM_Gestate_Geneticor","3","AM_Daggersnout;AM_Mech_Angler;AM_Mech_Geneticor","0","","","0","","1","BasicMechtech"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AdvancedBionics","Advanced bionics","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","2500","0","0","","20","0","CreateAdvancedBionicArm;CreateAdvancedBionicEar;CreateAdvancedBionicEye;CreateAdvancedBionicFoot;CreateAdvancedBionicHand;CreateAdvancedBionicJaw;CreateAdvancedBionicLeg;CreateAdvancedBionicSpine;CreateAdvancedPowerArm;Make_AdvancedBionicArm;Make_AdvancedBionicEar;Make_AdvancedBionicEye;Make_AdvancedBionicFoot;Make_AdvancedBionicHand;Make_AdvancedBionicJaw;Make_AdvancedBionicLeg;Make_AdvancedBionicSpine;Make_AdvancedPowerArm;Make_EPIA_ProtectiveExoskeleton;Make_ExoskeletonSuit","11","AdvancedBionicArm;AdvancedBionicEar;AdvancedBionicEye;AdvancedBionicFoot;AdvancedBionicHand;AdvancedBionicJaw;AdvancedBionicLeg;AdvancedBionicSpine;AdvancedPowerArm;EPIA_ProtectiveExoskeleton;ExoskeletonSuit","0","","","0","","2","AdvancedFabrication;Bionics"
"ThematicMetadata","SurgeryRecipe","BrainSurgery","Brain surgery","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","750","0","0","","29","29","EPIA_InstallAuxiliaryAI_Artisan;EPIA_InstallAuxiliaryAI_Brawler;EPIA_InstallAuxiliaryAI_Commando;EPIA_InstallAuxiliaryAI_Sharpshooter;EPIA_RemoveAuxiliaryAI_Artisan;EPIA_RemoveAuxiliaryAI_Brawler;EPIA_RemoveAuxiliaryAI_Commando;EPIA_RemoveAuxiliaryAI_Sharpshooter;EPIA_RepairBrainScar;EPIA_SurgeryBrainRemoveChemicalDamageModerate;EPIA_SurgeryBrainRemoveChemicalDamageSevere;EPOE_SurgeryRemoveAlzheimers;EPOE_SurgeryRemoveDementia;InstallAIChip;InstallBrainStimulator;InstallConstructorCore;InstallDiplomatCore;InstallDoctorCore;InstallFarmerCore;InstallMinerCore;RemoveAIChip;RemoveBrainStimulator;RemoveConstructorCore;RemoveDiplomatCore;RemoveDoctorCore;RemoveFarmerCore;RemoveJoywire;RemoveMinerCore;RemovePainstopper","0","","0","","","0","","1","MicroelectronicsBasics"
"ThematicMetadata","SurgeryRecipe","EPOE_AIPersonaCoreImplant","AI persona core implant","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","1000","0","0","","1","1","InstallAIPersonaCore","0","","0","","","0","","1","EPOE_Glitterworld_Implants"
"ThematicMetadata","OtherRecipe;NonBuildingThing","EPOE_Glitterworld_Implants","Glitterworld implants","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","2500","0","0","","4","0","Make_EPIA_AuxiliaryAI_Combat;Make_EPIA_AuxiliaryAI_Worker;Make_EPIA_TacticalBionicEye;Make_TacticalCorneaImplant","4","EPIA_AuxiliaryAI_Combat;EPIA_AuxiliaryAI_Worker;EPIA_TacticalBionicEye;TacticalCorneaImplant","0","","","0","","3","AdvancedBionics;BrainSurgery;SyntheticOrgans"
"ThematicMetadata","OtherRecipe;NonBuildingThing","EPOE_MAAIChip","MA-AI chip","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","3000","0","0","","1","0","Make_EPOE_MAAI_Chip","1","EPOE_MAAI_Chip","0","","","0","","3","AdvancedBionics;SyntheticOrgans;VitalsMonitor"
"ThematicMetadata","OtherRecipe;NonBuildingThing","EPOE_NeurologicalTreatment","Neurological treatment","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","1000","0","0","","1","0","Make_NeurocureFramework","1","NeurocureFramework","0","","","0","","1","EPOE_SyntheticRepair"
"ThematicMetadata","OtherRecipe;NonBuildingThing","EPOE_OrganicOptimizer","Organic optimization","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","2000","0","0","","2","0","Make_EPOE_InstinctOptimizingNanobots;Make_EPOE_OrganicOptimizingNanobots","2","EPOE_InstinctOptimizingNanobots;EPOE_OrganicOptimizingNanobots","0","","","0","","2","AdvancedFabrication;SyntheticOrgans"
"ThematicMetadata","OtherRecipe;NonBuildingThing","EPOE_SyntheticRepair","Synthetic repair","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","300","0","0","","3","0","Make_EPIA_SyntheticBone;Make_NeuromuscularFramework;Make_SyntheticSkin","3","EPIA_SyntheticBone;NeuromuscularFramework;SyntheticSkin","0","","","0","","1","SyntheticOrgans"
"ThematicMetadata","OtherRecipe;NonBuildingThing","RibReplacements","Rib implants","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","500","0","0","","19","0","CreateAdrenalineRib;CreateCoagulatorRib;CreateDruggedRib;CreateMedicalRib;CreatePainkillerRib;CreateRespirationRib;CreateWakeUpRib;EPIA_UpgradeCoolingRib;EPIA_UpgradeHeatingRib;Make_AdrenalineRib;Make_CoagulatorRib;Make_CoolerRib;Make_DruggedRib;Make_HeaterRib;Make_MedicalRib;Make_PainkillerRib;Make_RespirationRib;Make_SimpleRib;Make_WakeUpRib","10","AdrenalineRib;CoagulatorRib;CoolerRib;DruggedRib;HeaterRib;MedicalRib;PainkillerRib;RespirationRib;SimpleRib;WakeUpRib","0","","","0","","2","MedicineProduction;SyntheticOrgans"
"ThematicMetadata","OtherRecipe;NonBuildingThing","SurrogateOrgans","Surrogate organs","Expanded Prosthetics and Organ Engineering - Forked","vat.epoeforked","300","0","0","","6","0","Make_BrainStimulator;Make_SimpleProstheticHeart;Make_SurrogateKidney;Make_SurrogateLiver;Make_SurrogateLung;Make_SurrogateStomach","6","BrainStimulator;SimpleProstheticHeart;SurrogateKidney;SurrogateLiver;SurrogateLung;SurrogateStomach","0","","","0","","2","MicroelectronicsBasics;Prosthetics"
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","EPOE_AdvancedCompactWeaponry","Advanced compact weaponry","EPOE-Forked: Royalty DLC expansion","vat.epoeforkedroyalty","1000","0","0","","12","0","EPIA_UpgradeAdvancedElbowBlade;EPIA_UpgradeAdvancedHandTalon;EPIA_UpgradeAdvancedKneeSpike;EPIA_UpgradeBionicElbowBlade;EPIA_UpgradeBionicHandTalon;EPIA_UpgradeBionicKneeSpike;Make_EPOE_AdvancedElbowBlade;Make_EPOE_AdvancedHandTalon;Make_EPOE_AdvancedKneeSpike;Make_EPOE_ScytherElbowBlade;Make_EPOE_ScytherHandTalon;Make_EPOE_ScytherKneeSpike","6","EPOE_AdvancedElbowBlade;EPOE_AdvancedHandTalon;EPOE_AdvancedKneeSpike;EPOE_ScytherElbowBlade;EPOE_ScytherHandTalon;EPOE_ScytherKneeSpike","0","","Techprint_EPOE_AdvancedCompactWeaponry","0","","1","CompactWeaponry"
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","EPOE_AdvancedSpecializedLimbs","Advanced specialized limbs","EPOE-Forked: Royalty DLC expansion","vat.epoeforkedroyalty","1000","0","0","","4","0","EPIA_UpgradeAdvancedDrillArm;EPIA_UpgradeAdvancedFieldHand;Make_EPOE_AdvancedDrillArm;Make_EPOE_AdvancedFieldHand","2","EPOE_AdvancedDrillArm;EPOE_AdvancedFieldHand","0","","Techprint_EPOE_AdvancedSpecializedLimbs","0","","1","SpecializedLimbs"
"ThematicMetadata","OtherRecipe;NonBuildingThing;Techprint","EPOE_SyntheticOrgansIntegration","Synthetic organ integration","EPOE-Forked: Royalty DLC expansion","vat.epoeforkedroyalty","1000","0","0","","2","0","Make_EPOE_DetoxifierSyntheticLiver;Make_EPOE_ImmunoenhancerSyntheticKidney","2","EPOE_DetoxifierSyntheticLiver;EPOE_ImmunoenhancerSyntheticKidney","0","","Techprint_EPOE_SyntheticOrgansIntegration","0","","1","MolecularAnalysis"
